x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-8.8800E-03,+1.5339291E+00,+0.0E+00,+360.2122E-03,-9.1396E-03
-8.8700E-03,+1.5178231E+00,+0.0E+00,-920.5019E-03,-10.2494E-03
-8.8600E-03,+1.5264601E+00,+0.0E+00,+14.7300E-03,-10.4556E-03
-8.8500E-03,+1.5732217E+00,+9.3035E-03,-251.0458E-03,-11.4920E-03
-8.8400E-03,+1.5022908E+00,+0.0E+00,-171.3395E-03,-10.0736E-03
-8.8300E-03,+1.5271265E+00,-25.2447E-03,-251.0458E-03,-12.2260E-03
-8.8200E-03,+1.5184895E+00,+0.0E+00,-676.2344E-03,-9.7342E-03
-8.8100E-03,+1.4799560E+00,+0.0E+00,+346.8838E-03,-12.8169E-03
-8.8000E-03,+1.5113368E+00,+0.0E+00,-718.0726E-03,-12.4551E-03
-8.7900E-03,+1.4986556E+00,+0.0E+00,-251.0458E-03,-10.1634E-03
-8.7800E-03,+1.4839413E+00,+44.6697E-03,-251.0458E-03,-10.2681E-03
-8.7700E-03,+1.5347471E+00,-61.9438E-03,-870.4837E-03,-13.1890E-03
-8.7600E-03,+1.5336128E+00,-54.6733E-03,-675.0561E-03,-9.8633E-03
-8.7500E-03,+1.5102025E+00,+0.0E+00,+44.4182E-03,-8.6244E-03
-8.7400E-03,+1.5631592E+00,+46.8205E-03,-251.0458E-03,-8.6988E-03
-8.7300E-03,+1.4742288E+00,-64.0946E-03,-251.0458E-03,-8.0905E-03
-8.7200E-03,+1.5253258E+00,+52.5225E-03,-106.8146E-03,-9.8459E-03
-8.7100E-03,+1.5397489E+00,-31.6972E-03,-603.5296E-03,-10.1484E-03
-8.7000E-03,+1.4728033E+00,+0.0E+00,-251.0458E-03,-9.3724E-03
-8.6900E-03,+1.5062761E+00,-66.2454E-03,+425.4119E-03,-9.3724E-03
-8.6800E-03,+1.5314619E+00,-50.3717E-03,-416.7853E-03,-13.0576E-03
-8.6700E-03,+1.5228249E+00,+33.0975E-03,-251.0458E-03,-9.3274E-03
-8.6600E-03,+1.5141878E+00,+0.0E+00,-251.0458E-03,-12.0502E-03
-8.6500E-03,+1.4735286E+00,-65.4949E-03,-905.9952E-03,-9.4304E-03
-8.6400E-03,+1.5062761E+00,+0.0E+00,+231.1625E-03,-17.2468E-03
-8.6300E-03,+1.5088022E+00,+0.0E+00,+108.9430E-03,-9.2713E-03
-8.6200E-03,+1.5131124E+00,+0.0E+00,+281.6841E-03,-9.1273E-03
-8.6100E-03,+1.4746041E+00,-63.3441E-03,-215.0309E-03,-6.6946E-03
-8.6000E-03,+1.5397489E+00,+25.1944E-03,-502.9898E-03,-8.9549E-03
-8.5900E-03,+1.5062761E+00,-38.1497E-03,+36.9131E-03,-12.0502E-03
-8.5800E-03,+1.4785642E+00,+11.5218E-03,-251.0458E-03,-8.7248E-03
-8.5700E-03,+1.5339966E+00,+0.0E+00,-251.0458E-03,-8.7238E-03
-8.5600E-03,+1.5282357E+00,+23.0264E-03,+188.1459E-03,-10.6686E-03
-8.5500E-03,+1.5127709E+00,-66.9456E-03,-517.4965E-03,-10.4515E-03
-8.5400E-03,+1.4868597E+00,+0.0E+00,+324.7007E-03,-9.7472E-03
-8.5300E-03,+1.5318458E+00,+59.0425E-03,-841.4704E-03,-5.5137E-03
-8.5200E-03,+1.5062761E+00,+16.5911E-03,+418.4102E-03,-8.2052E-03
-8.5100E-03,+1.5152547E+00,+0.0E+00,-251.0458E-03,-11.6911E-03
-8.5000E-03,+1.5062761E+00,+59.7255E-03,+418.4102E-03,-12.1946E-03
-8.4900E-03,+1.5012491E+00,+0.0E+00,-251.0458E-03,-10.9124E-03
-8.4800E-03,+1.5199402E+00,+39.6175E-03,+22.2350E-03,-10.7113E-03
-8.4700E-03,+1.5285772E+00,+0.0E+00,-28.4580E-03,-11.1565E-03
-8.4600E-03,+1.5656178E+00,-61.8763E-03,-251.0458E-03,-11.9488E-03
-8.4500E-03,+1.4850081E+00,+0.0E+00,-128.9978E-03,-10.7113E-03
-8.4400E-03,+1.5062761E+00,-37.4667E-03,+123.6211E-03,-9.2126E-03
-8.4300E-03,+1.5264687E+00,+0.0E+00,+216.4844E-03,-9.6489E-03
-8.4200E-03,+1.5048169E+00,-2.9185E-03,+389.2255E-03,-14.5529E-03
-8.4100E-03,+1.4871589E+00,+0.0E+00,-251.0458E-03,-7.2688E-03
-8.4000E-03,+1.5220910E+00,-35.3159E-03,-604.2045E-03,-10.0050E-03
-8.3900E-03,+1.4908451E+00,+0.0E+00,-70.6283E-03,-11.3285E-03
-8.3800E-03,+1.5066599E+00,+767.6E-06,-912.8254E-03,-13.3277E-03
-8.3700E-03,+1.5145293E+00,+0.0E+00,-251.0458E-03,-9.0423E-03
-8.3600E-03,+1.5397489E+00,+0.0E+00,+80.6045E-03,-7.3579E-03
-8.3500E-03,+1.5238580E+00,-15.8909E-03,-761.5926E-03,-9.3724E-03
-8.3400E-03,+1.4734949E+00,+0.0E+00,-237.2140E-03,-8.2271E-03
-8.3300E-03,+1.5156048E+00,+0.0E+00,+231.8373E-03,-5.1362E-03
-8.3200E-03,+1.5732217E+00,+0.0E+00,-561.1879E-03,-10.0910E-03
-8.3100E-03,+1.4796734E+00,+0.0E+00,+281.0092E-03,-8.5831E-03
-8.3000E-03,+1.5379819E+00,+0.0E+00,-885.1618E-03,-6.9773E-03
-8.2900E-03,+1.5293449E+00,-46.1375E-03,-251.0458E-03,-8.0335E-03
-8.2800E-03,+1.4728033E+00,-38.0822E-03,-631.8681E-03,-11.6573E-03
-8.2700E-03,+1.5339543E+00,-55.3563E-03,-804.6092E-03,-8.9088E-03
-8.2600E-03,+1.5034337E+00,+61.2608E-03,-251.0458E-03,-12.0502E-03
-8.2500E-03,+1.4947966E+00,+0.0E+00,-251.0458E-03,-8.0335E-03
-8.2400E-03,+1.5397489E+00,+0.0E+00,-653.3764E-03,-10.4475E-03
-8.2300E-03,+1.4775225E+00,+57.5072E-03,-345.4303E-03,-9.3724E-03
-8.2200E-03,+1.4806390E+00,-59.1099E-03,-842.1452E-03,-12.0502E-03
-8.2100E-03,+1.4937212E+00,-41.8358E-03,-251.0458E-03,-9.2047E-03
-8.2000E-03,+1.5062761E+00,+42.3839E-03,-496.6631E-03,-10.2201E-03
-8.1900E-03,+1.5361051E+00,-59.6580E-03,-251.0458E-03,-16.6771E-03
-8.1800E-03,+1.5397489E+00,+56.9591E-03,-820.6370E-03,-6.1546E-03
-8.1700E-03,+1.5397489E+00,+0.0E+00,-251.0458E-03,-10.4628E-03
-8.1600E-03,+1.5062761E+00,+0.0E+00,-26.9369E-03,-12.0502E-03
-8.1500E-03,+1.5371805E+00,-5.1368E-03,+418.4102E-03,-12.2557E-03
-8.1400E-03,+1.5336803E+00,+0.0E+00,+297.0370E-03,-10.9540E-03
-8.1300E-03,+1.5062761E+00,+0.0E+00,-251.0458E-03,-11.7869E-03
-8.1200E-03,+1.4728033E+00,-20.2601E-03,-251.0458E-03,-11.1165E-03
-8.1100E-03,+1.5062761E+00,+0.0E+00,-221.1862E-03,-14.4892E-03
-8.1000E-03,+1.5062761E+00,+0.0E+00,-108.1643E-03,-11.4787E-03
-8.0900E-03,+1.4904950E+00,+0.0E+00,-251.0458E-03,-6.5417E-03
-8.0800E-03,+1.4972215E+00,+18.1092E-03,-739.4095E-03,-4.2364E-03
-8.0700E-03,+1.5058585E+00,+65.2753E-03,-242.6945E-03,-6.7948E-03
-8.0600E-03,+1.5315294E+00,+66.9456E-03,-756.1121E-03,-10.0062E-03
-8.0500E-03,+1.5397489E+00,-33.2325E-03,+86.0850E-03,-10.0274E-03
-8.0400E-03,+1.5397489E+00,+50.9872E-03,-251.0458E-03,-9.0532E-03
-8.0300E-03,+1.5062761E+00,+0.0E+00,+392.0963E-03,-13.3365E-03
-8.0200E-03,+1.4969812E+00,-48.3558E-03,-251.0458E-03,-8.4053E-03
-8.0100E-03,+1.5038850E+00,-31.0817E-03,+418.4102E-03,-6.0729E-03
-8.0000E-03,+1.4866109E+00,+13.8076E-03,+280.3344E-03,-10.2008E-03
-7.9900E-03,+1.5397489E+00,+0.0E+00,+383.7450E-03,-5.7023E-03
-7.9800E-03,+1.5062761E+00,+0.0E+00,+211.0039E-03,-6.9204E-03
-7.9700E-03,+1.5017342E+00,+0.0E+00,-251.0458E-03,-9.5541E-03
-7.9600E-03,+1.4786317E+00,-66.9456E-03,-134.4783E-03,-12.2234E-03
-7.9500E-03,+1.5062761E+00,-61.3283E-03,+362.2367E-03,-9.3724E-03
-7.9400E-03,+1.5503303E+00,-44.0541E-03,-251.0458E-03,-10.7459E-03
-7.9300E-03,+1.5397489E+00,+0.0E+00,+16.7546E-03,-10.1755E-03
-7.9200E-03,+1.5349960E+00,-47.9337E-03,+323.3510E-03,-12.8188E-03
-7.9100E-03,+1.5358648E+00,+0.0E+00,+340.7284E-03,-11.8948E-03
-7.9000E-03,+1.5147066E+00,+0.0E+00,-251.0458E-03,-11.5494E-03
-7.8900E-03,+1.4639597E+00,+0.0E+00,-251.0458E-03,-9.8650E-03
-7.8800E-03,+1.5025986E+00,+0.0E+00,-251.0458E-03,-6.0912E-03
-7.8700E-03,+1.5583432E+00,+0.0E+00,+319.2202E-03,-13.9345E-03
-7.8600E-03,+1.5397489E+00,+39.7525E-03,-251.0458E-03,-9.0797E-03
-7.8500E-03,+1.5285097E+00,-44.4672E-03,+193.6264E-03,-12.0502E-03
-7.8400E-03,+1.5062761E+00,+61.7413E-03,-199.0031E-03,-11.8420E-03
-7.8300E-03,+1.5062761E+00,-66.9456E-03,-130.3475E-03,-7.9015E-03
-7.8200E-03,+1.4833464E+00,-37.6017E-03,+42.3936E-03,-8.0335E-03
-7.8100E-03,+1.5194214E+00,-20.3276E-03,+418.4102E-03,-9.7789E-03
-7.8000E-03,+1.5078028E+00,-3.0534E-03,-251.0458E-03,-11.8059E-03
-7.7900E-03,+1.4799136E+00,+0.0E+00,+418.4102E-03,-13.3060E-03
-7.7800E-03,+1.4905287E+00,-31.4948E-03,+103.4625E-03,-10.1605E-03
-7.7700E-03,+1.4665956E+00,-18.1767E-03,-69.2786E-03,-11.0748E-03
-7.7600E-03,+1.5388463E+00,+0.0E+00,-251.0458E-03,-13.2808E-03
-7.7500E-03,+1.5315632E+00,+0.0E+00,-87.3309E-03,-6.3379E-03
-7.7400E-03,+1.4896261E+00,-33.6456E-03,-251.0458E-03,-11.3773E-03
-7.7300E-03,+1.5062761E+00,+0.0E+00,+97.8923E-03,-7.3356E-03
-7.7200E-03,+1.5391248E+00,+0.0E+00,-238.5637E-03,-4.1416E-03
-7.7100E-03,+1.5212266E+00,+0.0E+00,-550.0555E-03,-9.3724E-03
-7.7000E-03,+1.5241743E+00,+0.0E+00,-204.5733E-03,-12.2361E-03
-7.6900E-03,+1.4797408E+00,-13.8751E-03,+2.1581E-03,-6.6946E-03
-7.6800E-03,+1.5062761E+00,+0.0E+00,+418.4102E-03,-10.6433E-03
-7.6700E-03,+1.5294123E+00,-20.6731E-03,+418.4102E-03,-10.7113E-03
-7.6600E-03,+1.5207753E+00,+0.0E+00,+38.9377E-03,-10.7113E-03
-7.6500E-03,+1.5338868E+00,-55.2214E-03,+418.4102E-03,-11.9822E-03
-7.6400E-03,+1.5035012E+00,+0.0E+00,-306.5445E-03,-11.9392E-03
-7.6300E-03,+1.5176881E+00,-21.2977E-03,+190.1705E-03,-11.5937E-03
-7.6200E-03,+1.5263252E+00,-40.0981E-03,+149.9350E-03,-14.4630E-03
-7.6100E-03,+1.5062761E+00,-57.3722E-03,+418.4102E-03,-13.0062E-03
-7.6000E-03,+1.5358986E+00,+0.0E+00,-843.4949E-03,-8.0335E-03
-7.5900E-03,+1.5357595E+00,+0.0E+00,+168.6622E-03,-9.7123E-03
-7.5800E-03,+1.5062761E+00,-66.9456E-03,-498.0128E-03,-12.0502E-03
-7.5700E-03,+1.5360376E+00,+0.0E+00,-251.0458E-03,-8.6273E-03
-7.5600E-03,+1.5348232E+00,+0.0E+00,-349.5610E-03,-6.3408E-03
-7.5500E-03,+1.4927133E+00,+0.0E+00,-251.0458E-03,-11.2191E-03
-7.5400E-03,+1.5062761E+00,+22.5459E-03,+192.9516E-03,-12.0502E-03
-7.5300E-03,+1.5371130E+00,+61.6738E-03,-867.7843E-03,-12.1556E-03
-7.5200E-03,+1.4728033E+00,+54.9433E-03,-251.0458E-03,-8.8923E-03
-7.5100E-03,+1.5251107E+00,-29.2765E-03,+125.6457E-03,-9.7901E-03
-7.5000E-03,+1.5295514E+00,+0.0E+00,-251.0458E-03,-8.4414E-03
-7.4900E-03,+1.4743638E+00,+0.0E+00,-251.0458E-03,-9.6221E-03
-7.4800E-03,+1.4798799E+00,+0.0E+00,-251.0458E-03,-10.4282E-03
-7.4700E-03,+1.4728033E+00,+4.0910E-03,+104.1374E-03,-7.4049E-03
-7.4600E-03,+1.5153982E+00,-66.9456E-03,+418.4102E-03,-12.7800E-03
-7.4500E-03,+1.5067612E+00,+0.0E+00,+418.4102E-03,-9.4112E-03
-7.4400E-03,+1.5144281E+00,+0.0E+00,+255.3702E-03,-8.0681E-03
-7.4300E-03,+1.4894871E+00,+0.0E+00,+84.7353E-03,-8.7092E-03
-7.4200E-03,+1.4808500E+00,+0.0E+00,-90.1120E-03,-10.7627E-03
-7.4100E-03,+1.5062761E+00,+1.1807E-03,-262.8531E-03,-10.6405E-03
-7.4000E-03,+1.5305215E+00,-18.4548E-03,+233.8619E-03,-11.2179E-03
-7.3900E-03,+1.5241406E+00,+0.0E+00,-608.3352E-03,-10.7113E-03
-7.3800E-03,+1.5523079E+00,-53.0030E-03,-251.0458E-03,-8.0335E-03
-7.3700E-03,+1.4761349E+00,-66.9456E-03,+351.7792E-03,-8.2334E-03
-7.3600E-03,+1.5294461E+00,+0.0E+00,-44.9892E-03,-14.0064E-03
-7.3500E-03,+1.4873362E+00,+29.0658E-03,-251.0458E-03,-7.8572E-03
-7.3400E-03,+1.4511222E+00,+0.0E+00,-251.0458E-03,-11.1069E-03
-7.3300E-03,+1.5117585E+00,-66.9456E-03,-251.0458E-03,-13.1698E-03
-7.3200E-03,+1.4734652E+00,+0.0E+00,+418.4102E-03,-11.1664E-03
-7.3100E-03,+1.5197336E+00,-26.9150E-03,-251.0458E-03,-12.0502E-03
-7.3000E-03,+1.5301080E+00,+0.0E+00,-251.0458E-03,-11.8574E-03
-7.2900E-03,+1.4804365E+00,+0.0E+00,-174.7137E-03,-9.5250E-03
-7.2800E-03,+1.5148416E+00,-66.9456E-03,-251.0458E-03,-9.0613E-03
-7.2700E-03,+1.5521310E+00,+0.0E+00,-425.2183E-03,-9.3724E-03
-7.2600E-03,+1.5062761E+00,+0.0E+00,+418.4102E-03,-13.2393E-03
-7.2500E-03,+1.5397489E+00,-47.3775E-03,-251.0458E-03,-8.0335E-03
-7.2400E-03,+1.5062761E+00,-39.8875E-03,+19.5356E-03,-13.1325E-03
-7.2300E-03,+1.4841100E+00,+0.0E+00,-468.2348E-03,-14.7459E-03
-7.2200E-03,+1.5370793E+00,+0.0E+00,-304.4383E-03,-9.4792E-03
-7.2100E-03,+1.4847382E+00,-11.9349E-03,-251.0458E-03,-9.8498E-03
-7.2000E-03,+1.5208806E+00,+0.0E+00,+126.3205E-03,-10.4682E-03
-7.1900E-03,+1.4728033E+00,-20.4625E-03,+418.4102E-03,-9.7816E-03
-7.1800E-03,+1.5062761E+00,-66.9456E-03,-888.6177E-03,-11.6676E-03
-7.1700E-03,+1.5062761E+00,-66.9456E-03,-251.0458E-03,-12.8257E-03
-7.1600E-03,+1.5240690E+00,+0.0E+00,-564.6438E-03,-10.5423E-03
-7.1500E-03,+1.5062761E+00,+0.0E+00,+235.2933E-03,-12.4164E-03
-7.1400E-03,+1.5062761E+00,+0.0E+00,-240.6699E-03,-9.3724E-03
-7.1300E-03,+1.5316307E+00,-50.7091E-03,+418.4102E-03,-12.3749E-03
-7.1200E-03,+1.5063139E+00,+33.4350E-03,-251.0458E-03,-9.3709E-03
-7.1100E-03,+1.5397489E+00,+50.7847E-03,-920.5019E-03,-2.3086E-03
-7.1000E-03,+1.5062761E+00,+64.7191E-03,-239.9134E-03,-13.2333E-03
-7.0900E-03,+1.5305552E+00,+0.0E+00,+50.6633E-03,-9.3724E-03
-7.0800E-03,+1.4906340E+00,+0.0E+00,-563.8873E-03,-12.8510E-03
-7.0700E-03,+1.5327439E+00,+0.0E+00,-391.1462E-03,-11.4898E-03
-7.0600E-03,+1.5062761E+00,+0.0E+00,-283.6865E-03,-14.5975E-03
-7.0500E-03,+1.4933415E+00,+0.0E+00,-251.0458E-03,-10.3005E-03
-7.0400E-03,+1.5019366E+00,-29.1333E-03,+127.0770E-03,-14.2073E-03
-7.0300E-03,+1.5122057E+00,+11.8592E-03,-251.0458E-03,-10.2369E-03
-7.0200E-03,+1.5116910E+00,+61.5307E-03,-251.0458E-03,-13.8617E-03
-7.0100E-03,+1.5510934E+00,-44.2566E-03,-251.0458E-03,-10.6889E-03
-7.0000E-03,+1.5262577E+00,+26.9825E-03,+18.7791E-03,-8.5731E-03
-6.9900E-03,+1.5348947E+00,-57.2372E-03,-251.0458E-03,-12.0502E-03
-6.9800E-03,+1.5024933E+00,-59.3799E-03,-251.0458E-03,-8.1848E-03
-6.9700E-03,+1.5062761E+00,-66.9456E-03,-251.0458E-03,-9.8692E-03
-6.9600E-03,+1.5273331E+00,+0.0E+00,-2.7292E-03,-8.3791E-03
-6.9500E-03,+1.5359701E+00,-51.8305E-03,+418.4102E-03,-9.9770E-03
-6.9400E-03,+1.5446072E+00,+57.2291E-03,-153.8803E-03,-8.4221E-03
-6.9300E-03,+1.5062761E+00,+0.0E+00,+148.5036E-03,-8.3352E-03
-6.9200E-03,+1.5397489E+00,-44.2648E-03,-477.8542E-03,-7.6018E-03
-6.9100E-03,+1.5089795E+00,+5.4067E-03,+310.2756E-03,-8.4660E-03
-6.9000E-03,+1.4846707E+00,-55.0782E-03,-369.7196E-03,-7.0171E-03
-6.8900E-03,+1.5062761E+00,+0.0E+00,-251.0458E-03,-7.1041E-03
-6.8800E-03,+1.4960111E+00,-46.4156E-03,+418.4102E-03,-9.3724E-03
-6.8700E-03,+1.5062761E+00,-3.2559E-03,-251.0458E-03,-11.9851E-03
-6.8600E-03,+1.4868215E+00,-14.0182E-03,-251.0458E-03,-10.1506E-03
-6.8500E-03,+1.4728033E+00,-35.6533E-03,+105.4871E-03,-5.3556E-03
-6.8400E-03,+1.5213697E+00,+0.0E+00,-251.0458E-03,-13.1263E-03
-6.8300E-03,+1.5391964E+00,-65.8405E-03,-251.0458E-03,-8.0777E-03
-6.8200E-03,+1.5143606E+00,-50.7766E-03,+256.7199E-03,-11.3127E-03
-6.8100E-03,+1.5062761E+00,-66.9456E-03,+83.3856E-03,-13.3903E-03
-6.8000E-03,+1.5143903E+00,-50.7173E-03,-251.0458E-03,-10.0215E-03
-6.7900E-03,+1.5057532E+00,-1.0458E-03,+407.9527E-03,-10.6904E-03
-6.7800E-03,+1.5214291E+00,+48.6257E-03,-251.0458E-03,-16.6731E-03
-6.7700E-03,+1.5240731E+00,+35.5940E-03,-564.5622E-03,-9.9994E-03
-6.7600E-03,+1.5133149E+00,-14.0775E-03,+559.1855E-03,-9.9355E-03
-6.7500E-03,+1.5062761E+00,-3.1966E-03,-283.0116E-03,-9.3724E-03
-6.7400E-03,+1.4960408E+00,+0.0E+00,-251.0458E-03,-9.8925E-03
-6.7300E-03,+1.5251485E+00,+8.5440E-03,+126.4022E-03,-11.9788E-03
-6.7200E-03,+1.5122395E+00,+55.0189E-03,-131.7788E-03,-11.6654E-03
-6.7100E-03,+1.5089498E+00,-5.3474E-03,-920.5019E-03,-10.9252E-03
-6.7000E-03,+1.5284382E+00,-44.3241E-03,+418.4102E-03,-6.6946E-03
-6.6900E-03,+1.5262239E+00,+0.0E+00,+418.4102E-03,-7.7766E-03
-6.6800E-03,+1.5634458E+00,-9.7759E-03,-251.0458E-03,-7.2811E-03
-6.6700E-03,+1.5100252E+00,+0.0E+00,+343.4279E-03,-9.8223E-03
-6.6600E-03,+1.4938899E+00,-66.9456E-03,-251.0458E-03,-8.8769E-03
-6.6500E-03,+1.5062761E+00,+0.0E+00,-251.0458E-03,-10.0254E-03
-6.6400E-03,+1.5062761E+00,+0.0E+00,+342.1598E-03,-10.7113E-03
-6.6300E-03,+1.5349244E+00,+0.0E+00,-824.0112E-03,-9.9513E-03
-6.6200E-03,+1.5331993E+00,-26.9232E-03,+18.1859E-03,-12.5887E-03
-6.6100E-03,+1.4841775E+00,-44.1973E-03,-23.5626E-03,-11.1143E-03
-6.6000E-03,+1.5062761E+00,+0.0E+00,-196.3037E-03,-9.4819E-03
-6.5900E-03,+1.4787033E+00,-11.7999E-03,-133.0469E-03,-12.2862E-03
-6.5800E-03,+1.5062761E+00,-29.0740E-03,-251.0458E-03,-9.3724E-03
-6.5700E-03,+1.5294502E+00,+20.5975E-03,-457.0208E-03,-11.3294E-03
-6.5600E-03,+1.5397489E+00,+0.0E+00,-251.0458E-03,-10.5119E-03
-6.5500E-03,+1.5062761E+00,-52.9949E-03,+418.4102E-03,-13.8910E-03
-6.5400E-03,+1.5218885E+00,+31.2248E-03,-206.0864E-03,-11.4257E-03
-6.5300E-03,+1.4970528E+00,-18.4467E-03,-251.0458E-03,-7.2003E-03
-6.5200E-03,+1.5062761E+00,-1.1726E-03,+394.9591E-03,-17.2182E-03
-6.5100E-03,+1.5316981E+00,+50.8441E-03,-90.0303E-03,-12.7451E-03
-6.5000E-03,+1.5061790E+00,+194.3E-06,+82.7108E-03,-12.7177E-03
-6.4900E-03,+1.5144240E+00,-50.6498E-03,-414.0042E-03,-9.6983E-03
-6.4800E-03,+1.5062761E+00,-66.9456E-03,-251.0458E-03,-13.3304E-03
-6.4700E-03,+1.4819295E+00,-48.6932E-03,-737.9781E-03,-8.0335E-03
-6.4600E-03,+1.5397489E+00,-31.4191E-03,+418.4102E-03,-11.4218E-03
-6.4500E-03,+1.5397489E+00,+0.0E+00,-251.0458E-03,-12.6160E-03
-6.4400E-03,+1.5078407E+00,-66.9456E-03,-251.0458E-03,-13.1388E-03
-6.4300E-03,+1.5164777E+00,-20.4032E-03,-251.0458E-03,-6.6946E-03
-6.4200E-03,+1.5062761E+00,+37.6773E-03,-335.1360E-03,-10.8795E-03
-6.4100E-03,+1.5277547E+00,+0.0E+00,+298.4684E-03,-11.0907E-03
-6.4000E-03,+1.5089161E+00,-5.2799E-03,+418.4102E-03,-7.2226E-03
-6.3900E-03,+1.5171949E+00,+0.0E+00,+192.8699E-03,-9.3867E-03
-6.3800E-03,+1.5397489E+00,+0.0E+00,+147.2356E-03,-11.2536E-03
-6.3700E-03,+1.5397489E+00,-57.1022E-03,+418.4102E-03,-7.0883E-03
-6.3600E-03,+1.5620756E+00,+52.0841E-03,-251.0458E-03,-8.3307E-03
-6.3500E-03,+1.5273965E+00,+24.7049E-03,-3.9972E-03,-7.6828E-03
-6.3400E-03,+1.5062761E+00,+41.9790E-03,+168.7439E-03,-9.7126E-03
-6.3300E-03,+1.5359027E+00,-66.9456E-03,+341.4850E-03,-12.7737E-03
-6.3200E-03,+1.5014853E+00,-66.9456E-03,+322.5944E-03,-9.9473E-03
-6.3100E-03,+1.4728033E+00,-13.2342E-03,-251.0458E-03,-10.9837E-03
-6.3000E-03,+1.4956191E+00,-44.1298E-03,-37.9059E-03,-9.3724E-03
-6.2900E-03,+1.5732217E+00,-66.9456E-03,-251.0458E-03,-2.7887E-03
-6.2800E-03,+1.5062761E+00,+0.0E+00,-251.0458E-03,-10.7113E-03
-6.2700E-03,+1.4728033E+00,+0.0E+00,-541.1110E-03,-14.1479E-03
-6.2600E-03,+1.5397489E+00,+25.6156E-03,-251.0458E-03,-8.0335E-03
-6.2500E-03,+1.5380535E+00,-3.3909E-03,-886.5932E-03,-7.9657E-03
-6.2400E-03,+1.4866865E+00,-13.8832E-03,-112.2135E-03,-10.9396E-03
-6.2300E-03,+1.5062761E+00,+0.0E+00,+106.8368E-03,-9.5576E-03
-6.2200E-03,+1.4820604E+00,-66.9456E-03,+48.1272E-03,-10.8535E-03
-6.2100E-03,+1.5397489E+00,+0.0E+00,-908.1014E-03,-6.7442E-03
-6.2000E-03,+1.4982591E+00,-18.8434E-03,-411.3865E-03,-8.0335E-03
-6.1900E-03,+1.4896220E+00,+0.0E+00,-251.0458E-03,-9.3856E-03
-6.1800E-03,+1.5315673E+00,+16.3633E-03,-414.6791E-03,-10.3840E-03
-6.1700E-03,+1.5067315E+00,-66.0348E-03,-260.1537E-03,-8.0517E-03
-6.1600E-03,+1.4818958E+00,-48.7607E-03,-69.1969E-03,-10.7113E-03
-6.1500E-03,+1.5240056E+00,+0.0E+00,-290.7698E-03,-6.5357E-03
-6.1400E-03,+1.4799096E+00,+0.0E+00,-108.9208E-03,-12.3345E-03
-6.1300E-03,+1.5078069E+00,-3.0616E-03,+418.4102E-03,-10.5276E-03
-6.1200E-03,+1.4931390E+00,-20.3357E-03,-251.0458E-03,-9.3724E-03
-6.1100E-03,+1.5250810E+00,-29.3358E-03,-627.1441E-03,-9.7936E-03
-6.1000E-03,+1.4942144E+00,-79.0073E-03,+297.7935E-03,-9.9876E-03
-6.0900E-03,+1.5088823E+00,-5.2124E-03,-303.1702E-03,-6.9031E-03
-6.0800E-03,+1.5062761E+00,+0.0E+00,-26.1803E-03,-7.6043E-03
-6.0700E-03,+1.5125640E+00,+0.0E+00,-251.0458E-03,-8.8287E-03
-6.0600E-03,+1.5347935E+00,+0.0E+00,+418.4102E-03,-8.0335E-03
-6.0500E-03,+1.5360673E+00,-59.5823E-03,-251.0458E-03,-11.0058E-03
-6.0400E-03,+1.4851220E+00,-24.6374E-03,+418.4102E-03,-12.5430E-03
-6.0300E-03,+1.5147148E+00,-25.0341E-03,-704.6E-06,-6.5201E-03
-6.0200E-03,+1.5023961E+00,+0.0E+00,-251.0458E-03,-11.5846E-03
-6.0100E-03,+1.5349919E+00,+0.0E+00,-155.9049E-03,-9.5627E-03
-6.0000E-03,+1.5263548E+00,+26.7882E-03,-251.0458E-03,-11.2471E-03
-5.9900E-03,+1.5388968E+00,-44.0623E-03,-251.0458E-03,-9.3383E-03
-5.9800E-03,+1.4421351E+00,+0.0E+00,-251.0458E-03,-9.7089E-03
-5.9700E-03,+1.5397489E+00,-55.2807E-03,+418.4102E-03,-9.3724E-03
-5.9600E-03,+1.5062761E+00,+0.0E+00,+418.4102E-03,-11.2901E-03
-5.9500E-03,+1.5166423E+00,+20.7325E-03,-43.7212E-03,-9.7870E-03
-5.9400E-03,+1.5714925E+00,-3.4584E-03,-251.0458E-03,-11.7735E-03
-5.9300E-03,+1.4993682E+00,-66.9456E-03,-389.2033E-03,-7.4808E-03
-5.9200E-03,+1.4883482E+00,+35.8557E-03,-251.0458E-03,-9.9942E-03
-5.9100E-03,+1.4913849E+00,+0.0E+00,-251.0458E-03,-10.3397E-03
-5.9000E-03,+1.5712604E+00,+1.3075E-03,-251.0458E-03,-8.1119E-03
-5.8900E-03,+1.5062761E+00,+15.9666E-03,-760.8361E-03,-10.4536E-03
-5.8800E-03,+1.5397489E+00,+0.0E+00,-251.0458E-03,-9.3631E-03
-5.8700E-03,+1.5144915E+00,-50.5148E-03,+254.1021E-03,-6.6701E-03
-5.8600E-03,+1.4736466E+00,-66.1023E-03,+409.9773E-03,-4.1011E-03
-5.8500E-03,+1.5153348E+00,+0.0E+00,+237.2362E-03,-8.6477E-03
-5.8400E-03,+1.5555260E+00,+0.0E+00,-566.5867E-03,-7.3256E-03
-5.8300E-03,+1.5134161E+00,-14.2800E-03,+275.6104E-03,-7.8370E-03
